OID_,sci_name,class,family,order_,biome_freshwater,biome_marine,biome_terrestrial,category,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Igola_Luhololo,Luisenga,Mwenga,Sens_Score,Sens_Score_1
413,Dendroaspis polylepis,REPTILIA,ELAPIDAE,SQUAMATA,false,false,true,LC,,Black Mamba,,7717206.419874214567244,,,,0.005003590430306,0.005582600692182,,
414,Dendrocygna bicolor,AVES,ANATIDAE,ANSERIFORMES,true,false,true,LC,,Fulvous Whistling-duck,Full Migrant,18682277.898752421140671,,,0.002938531839465,0.002066864672522,0.002306040095045,15.000000000000000,10.000000000000000
415,Dendrocygna viduata,AVES,ANATIDAE,ANSERIFORMES,true,false,true,LC,,White-faced Whistling-duck,Full Migrant,27415504.740595355629921,,,0.002002460613389,0.001408463588635,0.001571449524966,15.000000000000000,10.000000000000000
416,Dendrohyrax arboreus,MAMMALIA,PROCAVIIDAE,HYRACOIDEA,false,false,true,LC,,Southern Tree Hyrax,,2446076.487004296854138,,,0.022443479887442,0.015785990502065,0.017612728845641,,
417,Dendrohyrax validus,MAMMALIA,PROCAVIIDAE,HYRACOIDEA,false,false,true,NT,,Eastern Tree Hyrax,Not a Migrant,37809.991502905359084,,,,1.021257573893092,1.139436434361355,,
418,Dendromus melanotis,MAMMALIA,NESOMYIDAE,RODENTIA,false,false,true,LC,,Gray African Climbing Mouse,,4308159.881682178936899,,,0.012742904150946,,,,
419,Dendropicos fuscescens,AVES,PICIDAE,PICIFORMES,true,false,true,LC,,Cardinal Woodpecker,Not a Migrant,12708520.998780496418476,,,0.004319815692518,0.003038413375945,0.003390015400332,,
420,Dendropicos griseocephalus,AVES,PICIDAE,PICIFORMES,true,false,true,LC,,Olive Woodpecker,Not a Migrant,2206024.097642000764608,,,0.024885706596726,0.017503770803070,0.019529288890069,,
421,Dendropicos namaquus,AVES,PICIDAE,PICIFORMES,false,false,true,LC,,Bearded Woodpecker,Not a Migrant,7980005.773148293606937,,,0.006879502346220,0.004838811059649,0.005398753224749,,
422,Dendropicos stierlingi,AVES,PICIDAE,PICIFORMES,false,false,true,NT,,Stierling's Woodpecker,Not a Migrant,534907.818365419167094,,,0.102631643349289,0.072187653396378,0.080541133298359,,
423,Dessonornis caffer,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Cape Robin-chat,Not a Migrant,1774840.881716285366565,,,0.030931487439110,0.021756170138382,0.024273771437833,,
424,Dessonornis macclounii,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Rusty-flanked Robin-chat,Not a Migrant,106265.913733618697734,,,0.516614091107733,0.363369013021149,0.405417695925519,,
425,Diastellopalpus infernalis,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,2320111.965727390721440,,,0.023661990994480,0.016643050318940,0.018568966729930,,
426,Diastellopalpus thomsoni,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,DD,,,,116268.872003885233426,,,0.383178887427304,0.285417486281830,0.362162592176832,,
427,Diceros bicornis,MAMMALIA,RHINOCEROTIDAE,PERISSODACTYLA,false,false,true,CR,A2abd+4abd,Black Rhino,,7200968.362693886272609,,,0.007623761926749,0.004153854972175,0.005982817828294,,
428,Diceros bicornis ssp. michaeli,MAMMALIA,RHINOCEROTIDAE,PERISSODACTYLA,false,false,true,CR,A2abd+4abd,Eastern Black Rhino,,886747.097444312064908,,,,0.033732028358550,0.048584407014661,,
429,Diceros bicornis ssp. minor,MAMMALIA,RHINOCEROTIDAE,PERISSODACTYLA,false,false,true,CR,A2abcd,South-eastern Black Rhino,,3614375.572044171392918,,,0.015188921943764,0.002407597601141,,,
430,Dicrurus adsimilis,AVES,DICRURIDAE,PASSERIFORMES,false,false,true,LC,,Fork-tailed Drongo,Not a Migrant,14609620.751902205869555,,,0.003757692918352,0.002643035082629,0.002948884343606,,10.000000000000000
431,Dicrurus ludwigii,AVES,DICRURIDAE,PASSERIFORMES,false,false,true,LC,,Square-tailed Drongo,Not a Migrant,4614813.932206625118852,,,0.011896139095900,0.008367344980410,0.009335605407758,,10.000000000000000
432,Digitaria nuda,LILIOPSIDA,POACEAE,POALES,false,false,true,LC,,,,12976715.453465012833476,,,0.004230536504872,0.002975617391754,0.003319952730396,,
433,Diplacodes lefebvrii,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Black Percher,Nomadic,35238659.167152263224125,,,0.001557904578004,0.001095777793588,0.001222580056095,,
434,Diplacodes luminans,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Barbet Percher,,14024800.366213276982307,,,0.003914385018376,0.002753247046867,0.003071849921307,,
435,Dispholidus typus,REPTILIA,COLUBRIDAE,SQUAMATA,false,false,true,LC,,Boomslang,,13367145.780804298818111,,,0.004106970129559,0.002888704950508,0.003222982872168,,
436,Dryoscopus cubla,AVES,MALACONOTIDAE,PASSERIFORMES,false,false,true,LC,,Black-backed Puffback,Not a Migrant,5720612.949166951701045,,,0.009596605980347,0.006749930564136,0.007531025483480,,10.000000000000000
437,Duberria shirana,REPTILIA,PSEUDOXYRHOPHIIDAE,SQUAMATA,false,false,true,DD,,Shire Slug Eater,,290354.387325423944276,,,0.189074010366845,0.132988313167447,0.148377581954765,,
438,Eclipta prostrata,MAGNOLIOPSIDA,ASTERACEAE,ASTERALES,false,false,true,LC,,False daisy,,9417556.082877745851874,,,,0.004100186911342,0.004574656261366,,
439,Egretta ardesiaca,AVES,ARDEIDAE,PELECANIFORMES,true,true,true,LC,,Black Heron,Not a Migrant,8504114.448281731456518,,,0.006455518534363,0.004540595076184,0.005066027998954,10.000000000000000,10.000000000000000
440,Egretta garzetta,AVES,ARDEIDAE,PELECANIFORMES,true,false,true,LC,,Little Egret,Full Migrant,38338682.745082736015320,,,0.001431934133060,0.001007174410449,0.001123723581944,10.000000000000000,10.000000000000000
441,Eicochrysops messapus,INSECTA,LYCAENIDAE,LEPIDOPTERA,false,false,true,LC,,Cupreous Blue,,11635013.685617191717029,,,0.004718384517853,0.003318753310871,0.003702795979910,,
442,Eidolon helvum,MAMMALIA,PTEROPODIDAE,CHIROPTERA,false,false,true,NT,,African Straw-coloured Fruit-bat,,11788413.387487668544054,,,0.004656985349487,0.003275567196529,0.003654612413493,,20.000000000000000
443,Elanus caeruleus,AVES,ELANIDAE,ACCIPITRIFORMES,false,false,true,LC,,Black-winged Kite,Not a Migrant,26925002.121073931455612,,,0.002038940171383,0.001434122085396,0.001600077196190,,10.000000000000000
444,Elattoneura cellularis,INSECTA,PLATYCNEMIDIDAE,ODONATA,true,false,true,LC,,,,1614307.521268932847306,,,0.034007441405014,0.023919692922463,0.026687654820216,,
445,Elattoneura glauca,INSECTA,PLATYCNEMIDIDAE,ODONATA,true,false,true,LC,,Common Threadtail,,6831785.093056819401681,,,0.008035742882928,0.005652071847286,0.006306123701855,,
446,Eleocharis acutangula,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,9779039.959838707000017,,,0.005613891411088,0.003948622804463,0.004405553313846,,
447,Eleocharis atropurpurea,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,7951100.236570943146944,,,0.006904512181436,0.004856402138357,0.005418379924724,,
448,Eleocharis dulcis,LILIOPSIDA,CYPERACEAE,POALES,true,false,false,LC,,,,4225786.400417932309210,,,0.012991302265963,0.009137645998235,0.010195044855330,,
449,Eleocharis geniculata,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,Spike Rush,,23669047.757987409830093,,,0.002319420240331,0.001631402352388,0.001820186529759,,
450,Elminia albicauda,AVES,STENOSTIRIDAE,PASSERIFORMES,false,false,true,LC,,White-tailed Blue-flycatcher,Not a Migrant,1971227.994576584780589,,,0.027849882707768,,,,
451,Elminia albonotata,AVES,STENOSTIRIDAE,PASSERIFORMES,false,false,true,LC,,White-tailed Crested-flycatcher,Not a Migrant,905287.227229039301164,,,0.060642044632909,0.042653578919220,0.047589406550197,,
452,Emberiza cabanisi,AVES,EMBERIZIDAE,PASSERIFORMES,false,false,true,LC,,Cabanis's Bunting,Not a Migrant,2851237.975069680251181,,,,0.002531830012014,,,
453,Emberiza flaviventris,AVES,EMBERIZIDAE,PASSERIFORMES,false,false,true,LC,,Golden-breasted Bunting,Not a Migrant,6969040.635697829537094,,,,0.005540754059229,0.006022951554153,,
454,Enteromius apleurogramma,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,LC,,,Full Migrant,1298232.693172153318301,,,,0.029743312124241,0.033185177147276,,
455,Enteromius atkinsoni,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,LC,,Dash-dot Barb,Unknown,420148.648114268085919,,,0.130664393865419,0.091904949262956,0.102540094017649,,
456,Enteromius kerstenii,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,LC,,Redspot Barb,Full Migrant,1869199.734795705182478,,,,0.020657899459522,0.023048410019541,,
457,Enteromius litamba,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,DD,,,Full Migrant,122183.360302914283238,299.626184084941656,607.381371539244697,0.449312150475430,,,,
458,Enteromius macrotaenia,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,LC,,Broadband Bard,,264458.101567660982255,394.037820648003446,1181.766320362702800,0.207588529361690,,,,
459,Enteromius paludinosus,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,LC,,Straightfin Barb,Full Migrant,5353566.089554384350777,,,0.010254560702322,0.007212713833218,0.008047361548417,,
460,Enteromius toppini,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,LC,,East Coast Barb,Unknown,2080988.393997703678906,,,,0.018555480800638,0.020702701670787,,
461,Enteromius trimaculatus,ACTINOPTERYGII,CYPRINIDAE,CYPRINIFORMES,true,false,false,LC,,Threespot Barb,Full Migrant,2165494.838607819285244,,,0.025351465819013,,,,
462,Enydra fluctuans,MAGNOLIOPSIDA,ASTERACEAE,ASTERALES,true,false,true,LC,,Buffalo Spinach,,29168999.163940578699112,,,0.001882082690965,0.001323793798140,0.001476981834693,,
463,Eodrepanus fastiditus,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,2774587.801693725865334,,,,0.004239759760970,0.013983315123866,,
464,Ephippiorhynchus senegalensis,AVES,CICONIIDAE,CICONIIFORMES,true,false,true,LC,,Saddlebill,Not a Migrant,11069567.337634818628430,,,0.004959405075624,0.003488279082046,0.003891939096376,15.000000000000000,20.000000000000000
465,Epomophorus minor,MAMMALIA,PTEROPODIDAE,CHIROPTERA,false,false,true,LC,,Minor Epauletted Fruit Bat ,,2216632.488207631278783,,,0.024766608236270,0.017420001013519,0.019435825347909,,10.000000000000000
466,Epomophorus wahlbergi,MAMMALIA,PTEROPODIDAE,CHIROPTERA,false,false,true,LC,,Wahlberg's Epauletted Fruit Bat,,5000984.873143537901342,,,0.010977531392675,0.007721227152384,0.008614719499086,,10.000000000000000
467,Epomops dobsonii,MAMMALIA,PTEROPODIDAE,CHIROPTERA,false,false,true,LC,,Dobson's Fruit Bat,,1366865.807967469561845,,,,0.005115635974456,,,10.000000000000000
468,Equus quagga,MAMMALIA,EQUIDAE,PERISSODACTYLA,false,false,true,NT,,Plains Zebra,Full Migrant,2314215.440499084070325,,,,0.016685456122809,0.018616279689160,,
469,Eremomela icteropygialis,AVES,CISTICOLIDAE,PASSERIFORMES,false,false,true,LC,,Yellow-bellied Eremomela,Not a Migrant,8261864.028932955116034,,,0.006644804156419,0.004673732229912,0.005214571645143,,
470,Eremomela scotops,AVES,CISTICOLIDAE,PASSERIFORMES,false,false,true,LC,,Green-capped Eremomela,Not a Migrant,4568132.307676819153130,,,0.012017705430066,0.008452850659838,0.009431005715159,,
471,Eremopterix leucopareia,AVES,ALAUDIDAE,PASSERIFORMES,false,false,true,LC,,Fischer's Sparrow-lark,Not a Migrant,859350.057773678796366,,,0.000004089149518,0.044933656362591,0.050133332175384,,10.000000000000000
472,Eretis umbra,INSECTA,HESPERIIDAE,LEPIDOPTERA,false,false,true,LC,,Small Marbled Elf,,4696019.031130281277001,,,0.011690427162944,0.008222654110897,0.009174171061852,,
473,Eriocaulon abyssinicum,LILIOPSIDA,ERIOCAULACEAE,POALES,true,false,true,LC,,,,4492005.522074407897890,,,0.012221371538714,0.008596102565195,0.009590834581479,,
474,Eriocaulon afzelianum,LILIOPSIDA,ERIOCAULACEAE,POALES,true,false,true,LC,,,,4438976.043967303819954,,,0.012367372091101,0.008698794453656,0.009705409868083,,
475,Eriocaulon bongense,LILIOPSIDA,ERIOCAULACEAE,POALES,true,false,true,LC,,,,2988410.083656874019653,,,0.018370460178627,0.012921165138060,0.014416388880801,,
476,Eriocaulon cinereum,LILIOPSIDA,ERIOCAULACEAE,POALES,true,false,true,LC,,,,5966805.928445724770427,,,0.009200645889538,0.006471425525521,0.007220292132499,,
477,Eriocaulon setaceum,LILIOPSIDA,ERIOCAULACEAE,POALES,true,false,false,LC,,,,12396237.633671464398503,,,0.004428639564807,0.003114956435353,0.003475415942679,,
478,Eriocaulon transvaalicum,LILIOPSIDA,ERIOCAULACEAE,POALES,true,false,true,LC,,,,5132824.650866357609630,,,0.010695566705159,0.007522902654518,0.008393445097337,,
479,Erythrocercus livingstonei,AVES,SCOTOCERCIDAE,PASSERIFORMES,false,false,true,LC,,Livingstone's Flycatcher,Not a Migrant,1133261.424647242296487,,,0.001140347005996,0.034073109126780,0.038016013749620,,
480,Estrilda astrild,AVES,ESTRILDIDAE,PASSERIFORMES,true,false,true,LC,,Common Waxbill,Not a Migrant,6016024.670016097836196,,,0.009125372891644,0.006418481025124,0.007161220949779,,
481,Estrilda paludicola,AVES,ESTRILDIDAE,PASSERIFORMES,false,false,true,LC,,Fawn-breasted Waxbill,Not a Migrant,1983208.619305263739079,,,0.027681640703265,0.019470337016134,0.021723424092618,,
482,Estrilda perreini,AVES,ESTRILDIDAE,PASSERIFORMES,false,false,true,LC,,Black-tailed Waxbill,Not a Migrant,1035952.199935114942491,,,,,0.012908063599775,,
483,Estrilda rhodopyga,AVES,ESTRILDIDAE,PASSERIFORMES,false,false,true,LC,,Crimson-rumped Waxbill,Not a Migrant,1239394.169143865350634,,,0.016078483466053,,,,
484,Ethulia vernonioides,MAGNOLIOPSIDA,ASTERACEAE,ASTERALES,true,false,true,LC,,,,285476.926547972543631,412.994277195095378,1778.822190079979464,,0.135260459253567,0.150912658395702,,
485,Euoniticellus kawanus,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,4511311.156896677799523,,,0.012169071591371,0.008559316537531,0.009549791713090,,
486,Eupera ferruginea,BIVALVIA,SPHAERIIDAE,VENERIDA,true,false,false,LC,,,,13498198.051607333123684,,,0.004067096083126,,,,
487,Euplectes albonotatus,AVES,PLOCEIDAE,PASSERIFORMES,true,false,true,LC,,White-winged Widowbird,Not a Migrant,2575326.345863308757544,,,,0.014993727009860,0.016728785449077,,
488,Euplectes ardens,AVES,PLOCEIDAE,PASSERIFORMES,true,false,true,LC,,Red-collared Widowbird,Not a Migrant,3182798.007473181001842,,,0.017248492775955,0.012132010922626,0.013535914563270,,
489,Euplectes axillaris,AVES,PLOCEIDAE,PASSERIFORMES,true,false,true,LC,,Fan-tailed Widowbird,Not a Migrant,2371548.490688980091363,,,0.000350573682255,0.016282079132170,0.018166224334206,,
490,Euplectes capensis,AVES,PLOCEIDAE,PASSERIFORMES,false,false,true,LC,,Yellow Bishop,Not a Migrant,2639769.700611564796418,,,0.020796688599959,0.014627692780256,0.016320394120488,,
491,Euplectes hordeaceus,AVES,PLOCEIDAE,PASSERIFORMES,false,false,true,LC,,Black-winged Bishop,Not a Migrant,5103940.046628903597593,,,0.000047846785586,,0.001143558782715,,
492,Euplectes macroura,AVES,PLOCEIDAE,PASSERIFORMES,true,false,true,LC,,Yellow-mantled Widowbird,Not a Migrant,3993251.076215348672122,,,0.013747812845081,0.009669750149488,0.010788723543558,,
493,Euplectes orix,AVES,PLOCEIDAE,PASSERIFORMES,false,false,true,LC,,Southern Red Bishop,Not a Migrant,2969047.167726628948003,,,0.018490264835119,,,,
494,Euplectes psammacromius,AVES,PLOCEIDAE,PASSERIFORMES,true,false,true,LC,,Montane Widowbird,Not a Migrant,34872.846545648848405,162.215211409222007,390.231168210323972,,0.365075800155404,,,
495,Eupropacris uniformis,INSECTA,ACRIDIDAE,ORTHOPTERA,false,false,true,VU,B1ab(iii),Udzungwa Noble Grasshopper,Not a Migrant,12897.735117765887480,,,,2.993838828182115,3.340282732428000,,
496,Eurillas virens,AVES,PYCNONOTIDAE,PASSERIFORMES,false,false,true,LC,,Little Greenbul,Altitudinal Migrant,5766791.821155202575028,,,0.009519759017108,0.006695878989341,0.007470719116868,,
497,Eurocephalus ruppelli,AVES,LANIIDAE,PASSERIFORMES,false,false,true,LC,,Northern White-crowned Shrike,Not a Migrant,1834967.534317744895816,,,0.028209429274985,0.021043282493569,0.017584208057536,,10.000000000000000
498,Eurystomus glaucurus,AVES,CORACIIDAE,CORACIIFORMES,true,false,true,LC,,Broad-billed Roller,Full Migrant,13878828.602183179929852,,,0.003955554896801,0.002782204557602,0.003104158364959,10.000000000000000,
499,Falco amurensis,AVES,FALCONIDAE,FALCONIFORMES,true,false,true,LC,,Amur Falcon,Full Migrant,14655612.856062969192863,,,0.003745900562358,0.002634740735199,0.002939630182949,,15.000000000000000
500,Falco ardosiaceus,AVES,FALCONIDAE,FALCONIFORMES,false,false,true,LC,,Grey Kestrel,Not a Migrant,7344375.021660833619535,,,0.007217156177786,0.004749258156023,0.005594001079395,,10.000000000000000
501,Falco biarmicus,AVES,FALCONIDAE,FALCONIFORMES,false,false,true,LC,,Lanner Falcon,Not a Migrant,18095715.700945615768433,,,0.003033782655878,0.002133860899967,0.002380789056000,,10.000000000000000
502,Falco dickinsoni,AVES,FALCONIDAE,FALCONIFORMES,true,false,true,LC,,Dickinson's Kestrel,Not a Migrant,3766465.764894077554345,,,0.014575592044647,0.010251982256438,0.011438330942194,,10.000000000000000
503,Falco naumanni,AVES,FALCONIDAE,FALCONIFORMES,false,false,true,LC,,Lesser Kestrel,Full Migrant,43368654.248214028775692,,,0.001265855936526,0.000890360580943,0.000993392178017,,15.000000000000000
504,Falco peregrinus,AVES,FALCONIDAE,FALCONIFORMES,true,true,true,LC,,Peregrine Falcon,Full Migrant,92355726.915419787168503,,,0.000594424084708,0.000418097951051,0.000466479809539,,10.000000000000000
505,Falco ruficollis,AVES,FALCONIDAE,FALCONIFORMES,true,false,true,LC,,Red-necked Falcon,Not a Migrant,12599289.706117212772369,,,0.004357266934863,0.003064755322868,0.003419405609856,,10.000000000000000
506,Falco subbuteo,AVES,FALCONIDAE,FALCONIFORMES,true,false,true,LC,,Eurasian Hobby,Full Migrant,57025764.129710264503956,,,0.000962695884519,0.000677127975056,0.000755484517547,,10.000000000000000
507,Falco tinnunculus,AVES,FALCONIDAE,FALCONIFORMES,false,false,true,LC,,Common Kestrel,Full Migrant,58595916.958505079150200,,,0.000936899212246,0.000658983461570,0.000735240339900,,15.000000000000000
508,Felis lybica,MAMMALIA,FELIDAE,CARNIVORA,false,false,true,LC,,Afro-Asiatic Wildcat,,29204356.134515181183815,,,0.001879804101360,0.001322191114686,0.001475193690382,,
509,Ficedula albicollis,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Collared Flycatcher,Full Migrant,11814464.900226728990674,,,0.004646716453334,0.003268344399621,0.003646553802067,,
510,Ficedula semitorquata,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Semi-collared Flycatcher,Full Migrant,5513164.023515281267464,,,0.000468742438952,0.007003916449153,0.007814402350002,,
511,Fimbristylis complanata,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,12677563.095104586333036,,,0.004330364442077,0.003045833012347,0.003398293629313,,
512,Fimbristylis dichotoma,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,16332633.793320044875145,,,0.003361274680736,0.002364207798926,0.002637791457672,,
513,Fimbristylis ferruginea,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,West Indian Fimbry,,16729901.159326713532209,,,0.003281458026345,0.002308067443043,0.002575154598405,,
514,Fimbristylis quinquangularis,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,1475599.539736466482282,,,,0.026168170395385,0.029196323759357,,
515,Fimbristylis squarrosa,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,6904466.417609713971615,,,,0.005592574119305,0.006239740970529,,
516,Fraseria caerulescens,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Ashy Flycatcher,Not a Migrant,7513654.228307012468576,,,0.007306493853870,0.005139142555390,0.005733838767693,,
517,Fraseria plumbea,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Grey Tit-flycatcher,Not a Migrant,7861023.749380507506430,,,0.006983628365651,0.004912049807027,0.005480467083527,,
518,Fulica cristata,AVES,RALLIDAE,GRUIFORMES,true,true,true,LC,,Red-knobbed Coot,Not a Migrant,5290985.393636555410922,,,0.003115147270758,0.007298024341102,0.008142544100220,10.000000000000000,10.000000000000000
519,Galago senegalensis,MAMMALIA,GALAGIDAE,PRIMATES,false,false,true,LC,,Northern Lesser Galago,Not a Migrant,7757926.772608736529946,,,,0.004977327232259,0.005435464849963,,
520,Galago senegalensis ssp. sotikae,MAMMALIA,GALAGIDAE,PRIMATES,false,false,true,LC,,Uganda Lesser Galago,Not a Migrant,901259.013406786601990,,,,0.042844220825281,0.046787813107918,,
